id,title,overview,genres,top_actors,director,popularity,poster_url
10480,Nurse Betty,"What happens when a person decides that life is merely a state of mind? If you're Betty, a small-town waitress and soap opera fan from Fair Oaks, Kansas, you refuse to believe that you can't be with the love of your life just because he doesn't really exist. After all, life is no excuse for not living. Traumatized by a savage event, Betty enters into a fugue state that allows -- even encourages -- her to keep functioning... in a kind of alternate reality.","['Comedy', 'Crime', 'Thriller']","['Renée Zellweger', 'Morgan Freeman', 'Chris Rock']",Neil LaBute,3.572339,https://image.tmdb.org/t/p/w500/1OCHR9z9k7go669AsShOkTj4CFb.jpg
10313,The Men Who Stare at Goats,"A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to be a former member of the U.S. Army's New Earth Army, a unit that employs paranormal powers in their missions.","['Comedy', 'War']","['George Clooney', 'Ewan McGregor', 'Jeff Bridges']",Grant Heslov,20.69219,https://image.tmdb.org/t/p/w500/5boJKypPQmgABssbKOk2RvsCnSv.jpg
18828,Double Take,"The governor of a Mexican state is assassinated. Soon after, junior executive Daryl Chase's life turns upside down: after he flags a huge transfer of funds from a Mexican account as probably illegal, he's attacked in his apartment, rescued by a CIA agent, finds his secretary shot dead, and witnesses two cops get killed. He calls the CIA guy who tells him to grab the next train to Mexico. Leaving M","['Adventure', 'Drama', 'Action', 'Comedy', 'Romance']","['Orlando Jones', 'Eddie Griffin', 'Garcelle Beauvais']",George Gallo,1.903405,https://image.tmdb.org/t/p/w500/gNyudcF4Z8LVJn4IxauOptG6dcb.jpg
3558,"Girl, Interrupted","Set in the changing world of the late 1960's, Susanna Kaysen's prescribed ""short rest"" from a psychiatrist she had met only once becomes a strange, unknown journey into Alice's Wonderland, where she struggles with the thin line between normal and crazy. Susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside.",['Drama'],"['Winona Ryder', 'Angelina Jolie', 'Clea DuVall']",James Mangold,10.713521,https://image.tmdb.org/t/p/w500/dOBdatHIVppvmRFw2z7bf9VKJr9.jpg
13476,Win a Date with Tad Hamilton!,"A small-town girl wins a date with a Hollywood star through a contest. When the date goes better than expected, a love triangle forms between the girl, the celebrity, and the girl's best friend.","['Comedy', 'Romance']","['Josh Duhamel', 'Kate Bosworth', 'Topher Grace']",Robert Luketic,7.701041,https://image.tmdb.org/t/p/w500/5kXxbKlIEgMv0t8hLtZ3hfKLmG7.jpg
10208,Muppets from Space,"When Gonzo's breakfast cereal tells him that he's the descendant of aliens from another planet, his attempts at extraterrestrial communication get him kidnapped by a secret government agency, prompting the Muppets to spring into action. It's hard to believe Gonzo's story at first, but Kermit and friends soon find themselves on an epic journey into outer space filled with plenty of intergalactic misadventures.","['Fantasy', 'Comedy', 'Science Fiction', 'Family']","['Steve Whitmire', 'Dave Goelz', 'Bill Barretta']",Tim Hill,6.589193,https://image.tmdb.org/t/p/w500/Aww9cF4uMsbald9ddhCYFoP4gBi.jpg
24961,The Wiz,"A Thanksgiving dinner brings a host of family together in a Harlem apartment, where a 24-year-old schoolteacher named Dorothy Gale (Diana Ross) lives with her Aunt Em (Theresa Merritt) and Uncle Henry (Stanley Greene). Extremely introverted, she has, as Aunt Em teases her, ""never been south of 125th Street"", and refuses to move out and on with her life.","['Adventure', 'Family', 'Fantasy', 'Music']","['Diana Ross', 'Michael Jackson', 'Nipsey Russell']",Sidney Lumet,2.753313,https://image.tmdb.org/t/p/w500/dxgikC88U2y99k5xz5LxIjBPtR6.jpg
20697,Ready to Rumble,Two slacker wrestling fans are devastated by the ousting of their favorite character by an unscrupulous promoter.,"['Action', 'Comedy', 'Drama']","['David Arquette', 'Scott Caan', 'Oliver Platt']",Brian Robbins,3.113009,https://image.tmdb.org/t/p/w500/fRJNUXbeTte3MmpCqCRs53W7HIR.jpg
20761,Play It to the Bone,"Two aging fighters in LA, friends, get a call from a Vegas promoter because his undercard fighters for a Mike Tyson bout that night are suddenly unavailable. He wants them to box each other. They agree as long as the winner gets a shot at the middleweight title. They enlist Grace, Cesar's current and Vinnie's ex girlfriend, to drive them to Vegas.","['Comedy', 'Drama']","['Antonio Banderas', 'Woody Harrelson', 'Lolita Davidovich']",Ron Shelton,5.566203,https://image.tmdb.org/t/p/w500/qSJl8pD17doJsAkou5mPvDogBQT.jpg
70868,I Don't Know How She Does It,"A comedy centered on the life of Kate Reddy, a finance executive who is the breadwinner for her husband and two kids.","['Romance', 'Comedy']","['Sarah Jessica Parker', 'Pierce Brosnan', 'Sarah Shahi']",Douglas McGrath,8.630825,https://image.tmdb.org/t/p/w500/4xNXSOd7y5WcfaDsDJHRTwTLakw.jpg
43593,Piranha 3D,"Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.","['Comedy', 'Horror']","['Elisabeth Shue', 'Adam Scott', ""Jerry O'Connell""]",Alexandre Aja,23.343839,https://image.tmdb.org/t/p/w500/lMLS2OFBbNYMSB1ZbVp4q2S4zTU.jpg
6478,Beyond the Sea,"Based on the life and career of legendary entertainer, Bobby Darin, the biopic moves back and forth between his childhood and adulthood, to tell the tale of his remarkable life. Kevin Spacey did his own singing for Beyond the Sea, recreating Bobby Darin's vocal style with uncanny accuracy.","['Drama', 'Music']","['Kevin Spacey', 'Kate Bosworth', 'John Goodman']",Kevin Spacey,6.138213,https://image.tmdb.org/t/p/w500/wIewPJNyyTIMI5rQzcElc23jenW.jpg
40688,Meet the Deedles,Two surfers end up as Yellowstone park rangers and have to stop a former ranger who is out for revenge.,"['Animation', 'Comedy', 'Family']","['Paul Walker', 'John Ashton', 'Dennis Hopper']",Steve Boyum,2.353441,https://image.tmdb.org/t/p/w500/7hSCyqtYZ2ICMiV2rI5ZtZQTUnF.jpg
26672,The Thief and the Cobbler,"It is written among the limitless constellations of the celestial heavens, and  in the depths of the emerald seas, and upon every grain of sand in the vast  deserts, that the world which we see is an outward and visible dream, of an  inward and invisible reality ... Once upon a time there was a golden city. In  the center of the golden city, atop the tallest minaret, were three golden  balls. The ancients had prophesied that if the three golden balls were ever  taken away, harmony would yield to discord, and the city would fall to  destruction and death. But... the mystics had also foretold that the city might  be saved by the simplest soul with the smallest and simplest of things. In the  city there dwelt a lowly shoemaker, who was known as Tack the Cobbler. Also in  the city... existed a Thief, who shall be ... nameless.","['Adventure', 'Fantasy', 'Animation', 'Science Fiction', 'Family']","['Vincent Price', 'Anthony Quayle', 'Sean Connery']",Richard Williams,2.439184,https://image.tmdb.org/t/p/w500/3OKtFuTxahr7hokPB9aO38qgOfc.jpg
45881,The Bridge of San Luis Rey,"The Bridge of San Luis Rey is American author Thornton Wilder's second novel, first published in 1927 to worldwide acclaim. It tells the story of several interrelated people who die in the collapse of an Inca rope-fiber suspension bridge in Peru, and the events that lead up to their being on the bridge.[ A friar who has witnessed the tragic accident then goes about inquiring into the lives of the victims, seeking some sort of cosmic answer to the question of why each had to die. The novel won the Pulitzer Prize in 1928.","['Romance', 'Drama']","['Gabriel Byrne', 'F. Murray Abraham', 'Kathy Bates']",Mary McGuckian,0.515677,https://image.tmdb.org/t/p/w500/jp26f92Z28eFVmwZ90Q09bnrBEB.jpg
41283,Faster,"Driver (Dwayne Johnson) has spent the last 10 years in prison planning revenge for the murder of his brother. Now that Driver is free to carry out his deadly plan only two men stand in his way- Billy Bob Thornton plays a veteran cop and Oliver Jackson-Cohen, a crazy hitman. With those two close on his trail, Driver races to carry out his mission as the mystery surrounding his brothers murder deepens.","['Crime', 'Drama', 'Action', 'Thriller']","['Dwayne Johnson', 'Billy Bob Thornton', 'Maggie Grace']","George Tillman, Jr.",26.324874,https://image.tmdb.org/t/p/w500/AsUeaXrhw4oscCSjUZ6heh1pVvd.jpg
4935,Howl's Moving Castle,"When Sophie, a shy young woman, is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking home.","['Fantasy', 'Animation', 'Adventure']","['Takuya Kimura', 'Akihiro Miwa', 'Tatsuya Gashûin']",Hayao Miyazaki,49.549984,https://image.tmdb.org/t/p/w500/13kOl2v0nD2OLbVSHnHk8GUFEhO.jpg
19908,Zombieland,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.","['Comedy', 'Horror']","['Jesse Eisenberg', 'Woody Harrelson', 'Emma Stone']",Ruben Fleischer,57.300674,https://image.tmdb.org/t/p/w500/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg
10663,The Waterboy,Bobby Boucher is a water boy for a struggling college football team. The coach discovers Boucher's hidden rage makes him a tackling machine whose bone-crushing power might vault his team into the playoffs.,['Comedy'],"['Adam Sandler', 'Kathy Bates', 'Fairuza Balk']",Frank Coraci,23.839127,https://image.tmdb.org/t/p/w500/miT42qWYC4D0n2mXNzJ9VfhheWW.jpg
1891,The Empire Strikes Back,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.","['Adventure', 'Action', 'Science Fiction']","['Mark Hamill', 'Harrison Ford', 'Carrie Fisher']",Irvin Kershner,78.51783,https://image.tmdb.org/t/p/w500/nNAeTmF4CtdSgMDplXTDPOpYzsX.jpg
9737,Bad Boys,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.","['Action', 'Comedy', 'Crime', 'Thriller']","['Will Smith', 'Martin Lawrence', 'Téa Leoni']",Michael Bay,33.872182,https://image.tmdb.org/t/p/w500/x1ygBecKHfXX4M2kRhmFKWfWbJc.jpg
37137,The Naked Gun 2½: The Smell of Fear,"Bumbling cop Frank Drebin is out to foil the big boys in the energy industry, who intend to suppress technology that will put them out of business.","['Comedy', 'Crime']","['Leslie Nielsen', 'Priscilla Presley', 'George Kennedy']",David Zucker,27.33256,https://image.tmdb.org/t/p/w500/v9niLQWVzVPB1cP1ThNdEaLZG1Q.jpg
9532,Final Destination,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",['Horror'],"['Devon Sawa', 'Ali Larter', 'Kerr Smith']",James Wong,38.799596,https://image.tmdb.org/t/p/w500/1mXhlQMnlfvJ2frxTjZSQNnA9Vp.jpg
10316,The Ides of March,Dirty tricks stand to soil an ambitious young press spokesman's idealism in a cutthroat presidential campaign where 'victory' is relative.,['Drama'],"['Ryan Gosling', 'George Clooney', 'Philip Seymour Hoffman']",George Clooney,20.317469,https://image.tmdb.org/t/p/w500/w8t4UnJnC24S9ygoaFgmMzRbErd.jpg
2787,Pitch Black,"When their ship crash-lands on a remote planet, the marooned passengers soon learn that escaped convict Riddick isn't the only thing they have to fear. Deadly creatures lurk in the shadows, waiting to attack in the dark, and the planet is rapidly plunging into the utter blackness of a total eclipse. With the body count rising, the doomed survivors are forced to turn to Riddick with his eerie eyes to guide them through the darkness to safety. With time running out, there's only one rule: Stay in the light.","['Thriller', 'Science Fiction', 'Action']","['Vin Diesel', 'Radha Mitchell', 'Cole Hauser']",David Twohy,18.493202,https://image.tmdb.org/t/p/w500/3AnlxZ5CZnhKKzjgFyY6EHxmOyl.jpg
12658,Someone Like You...,"Jane Goodale has everything going for her. She's a producer on a popular daytime talk show, and is in a hot romance with the show's dashing executive producer Ray. But when the relationship goes terribly awry, Jane begins an extensive study of the male animal, including her womanizing roommate Eddie. Jane puts her studies and romantic misadventure to use as a pseudonymous sex columnist -- and becomes a sensation.","['Comedy', 'Romance']","['Ashley Judd', 'Greg Kinnear', 'Hugh Jackman']",Tony Goldwyn,7.901891,https://image.tmdb.org/t/p/w500/9cMkJSl2TI4xe8lKNFduinafKpe.jpg
152601,Her,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theordore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.","['Romance', 'Science Fiction', 'Drama']","['Joaquin Phoenix', 'Scarlett Johansson', 'Rooney Mara']",Spike Jonze,53.682367,https://image.tmdb.org/t/p/w500/eCOtqtfvn7mxGl6nfmq4b1exJRc.jpg
